"","grant_id","approved","title","word"
"745...138475","7603","FALSE","Pode Crer: Tech education for marginalized youth","history"
"745...138492","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138497","7603","FALSE","Pode Crer: Tech education for marginalized youth","replicated"
"745...138498","7603","FALSE","Pode Crer: Tech education for marginalized youth","country"
"745...138503","7603","FALSE","Pode Crer: Tech education for marginalized youth","conceived"
"745...138504","7603","FALSE","Pode Crer: Tech education for marginalized youth","executed"
"745...138509","7603","FALSE","Pode Crer: Tech education for marginalized youth","nonprofit"
"745...138511","7603","FALSE","Pode Crer: Tech education for marginalized youth","history"
"745...138513","7603","FALSE","Pode Crer: Tech education for marginalized youth","supports"
"745...138516","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...138519","7603","FALSE","Pode Crer: Tech education for marginalized youth","organizations"
"745...138522","7603","FALSE","Pode Crer: Tech education for marginalized youth","region"
"745...138537","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138541","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138544","7603","FALSE","Pode Crer: Tech education for marginalized youth","created"
"745...138548","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138556","7603","FALSE","Pode Crer: Tech education for marginalized youth","active"
"745...138563","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...138583","7603","FALSE","Pode Crer: Tech education for marginalized youth","implemented"
"745...138587","7603","FALSE","Pode Crer: Tech education for marginalized youth","city"
"745...138590","7603","FALSE","Pode Crer: Tech education for marginalized youth","south"
"745...138593","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...138610","7603","FALSE","Pode Crer: Tech education for marginalized youth","iteration"
"745...138614","7603","FALSE","Pode Crer: Tech education for marginalized youth","participated"
"745...138625","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138627","7603","FALSE","Pode Crer: Tech education for marginalized youth","university"
"745...138638","7603","FALSE","Pode Crer: Tech education for marginalized youth","innovation"
"745...138640","7603","FALSE","Pode Crer: Tech education for marginalized youth","created"
"745...138643","7603","FALSE","Pode Crer: Tech education for marginalized youth","region"
"745...138647","7603","FALSE","Pode Crer: Tech education for marginalized youth","organizations"
"745...138651","7603","FALSE","Pode Crer: Tech education for marginalized youth","offer"
"745...138652","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...138668","7603","FALSE","Pode Crer: Tech education for marginalized youth","completely"
"745...138689","7603","FALSE","Pode Crer: Tech education for marginalized youth","conceived"
"745...138690","7603","FALSE","Pode Crer: Tech education for marginalized youth","executed"
"745...138695","7603","FALSE","Pode Crer: Tech education for marginalized youth","nonprofit"
"745...138697","7603","FALSE","Pode Crer: Tech education for marginalized youth","supports"
"745...138700","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...138703","7603","FALSE","Pode Crer: Tech education for marginalized youth","organizations"
"745...138706","7603","FALSE","Pode Crer: Tech education for marginalized youth","region"
"745...138715","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138718","7603","FALSE","Pode Crer: Tech education for marginalized youth","organizations"
"745...138719","7603","FALSE","Pode Crer: Tech education for marginalized youth","history"
"745...138721","7603","FALSE","Pode Crer: Tech education for marginalized youth","creating"
"745...138722","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...138737","7603","FALSE","Pode Crer: Tech education for marginalized youth","institutional"
"745...138744","7603","FALSE","Pode Crer: Tech education for marginalized youth","organizations"
"745...138751","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...138755","7603","FALSE","Pode Crer: Tech education for marginalized youth","organizations"
"745...138763","7603","FALSE","Pode Crer: Tech education for marginalized youth","impoverished"
"745...138768","7603","FALSE","Pode Crer: Tech education for marginalized youth","moved"
"745...138790","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138791","7603","FALSE","Pode Crer: Tech education for marginalized youth","creating"
"745...138792","7603","FALSE","Pode Crer: Tech education for marginalized youth","opportunities"
"745...138800","7603","FALSE","Pode Crer: Tech education for marginalized youth","addition"
"745...138806","7603","FALSE","Pode Crer: Tech education for marginalized youth","operates"
"745...138810","7603","FALSE","Pode Crer: Tech education for marginalized youth","focused"
"745...138812","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138822","7603","FALSE","Pode Crer: Tech education for marginalized youth","radically"
"745...138824","7603","FALSE","Pode Crer: Tech education for marginalized youth","improved"
"745...138827","7603","FALSE","Pode Crer: Tech education for marginalized youth","heavily"
"745...138837","7603","FALSE","Pode Crer: Tech education for marginalized youth","opportunities"
"745...138845","7603","FALSE","Pode Crer: Tech education for marginalized youth","offered"
"745...138847","7603","FALSE","Pode Crer: Tech education for marginalized youth","monthly"
"745...138857","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138859","7603","FALSE","Pode Crer: Tech education for marginalized youth","organizations"
"745...138864","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138866","7603","FALSE","Pode Crer: Tech education for marginalized youth","organizations"
"745...138869","7603","FALSE","Pode Crer: Tech education for marginalized youth","supported"
"745...138874","7603","FALSE","Pode Crer: Tech education for marginalized youth","university"
"745...138880","7603","FALSE","Pode Crer: Tech education for marginalized youth","university"
"745...138909","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...138914","7603","FALSE","Pode Crer: Tech education for marginalized youth","replicated"
"745...138915","7603","FALSE","Pode Crer: Tech education for marginalized youth","country"
"745...138924","7603","FALSE","Pode Crer: Tech education for marginalized youth","conditions"
"745...138927","7603","FALSE","Pode Crer: Tech education for marginalized youth","caused"
"745...138930","7603","FALSE","Pode Crer: Tech education for marginalized youth","coupled"
"745...138938","7603","FALSE","Pode Crer: Tech education for marginalized youth","fraction"
"745...138955","7603","FALSE","Pode Crer: Tech education for marginalized youth","completely"
"745...138958","7603","FALSE","Pode Crer: Tech education for marginalized youth","total"
"745...138981","7603","FALSE","Pode Crer: Tech education for marginalized youth","represented"
"745...138992","7603","FALSE","Pode Crer: Tech education for marginalized youth","consistently"
"745...138993","7603","FALSE","Pode Crer: Tech education for marginalized youth","repeated"
"745...138995","7603","FALSE","Pode Crer: Tech education for marginalized youth","city"
"745...139002","7603","FALSE","Pode Crer: Tech education for marginalized youth","achieves"
"745...139007","7603","FALSE","Pode Crer: Tech education for marginalized youth","emotional"
"745...139015","7603","FALSE","Pode Crer: Tech education for marginalized youth","organizations"
"745...139020","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...139031","7603","FALSE","Pode Crer: Tech education for marginalized youth","region"
"745...139033","7603","FALSE","Pode Crer: Tech education for marginalized youth","creating"
"745...139044","7603","FALSE","Pode Crer: Tech education for marginalized youth","reinventing"
"745...139046","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...139056","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...139062","7603","FALSE","Pode Crer: Tech education for marginalized youth","operates"
"745...139075","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...139084","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...139089","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...139090","7603","FALSE","Pode Crer: Tech education for marginalized youth","organizations"
"745...139091","7603","FALSE","Pode Crer: Tech education for marginalized youth","copy"
"745...139092","7603","FALSE","Pode Crer: Tech education for marginalized youth","eventually"
"745...139095","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...139099","7603","FALSE","Pode Crer: Tech education for marginalized youth","implemented"
"745...139100","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...139112","7603","FALSE","Pode Crer: Tech education for marginalized youth","expanded"
"745...139113","7603","FALSE","Pode Crer: Tech education for marginalized youth","offer"
"745...139117","7603","FALSE","Pode Crer: Tech education for marginalized youth","university"
"745...139119","7603","FALSE","Pode Crer: Tech education for marginalized youth","foundations"
"745...139126","7603","FALSE","Pode Crer: Tech education for marginalized youth","actively"
"745...139133","7603","FALSE","Pode Crer: Tech education for marginalized youth","education"
"745...139142","7603","FALSE","Pode Crer: Tech education for marginalized youth","autonomy"
"745...139145","7603","FALSE","Pode Crer: Tech education for marginalized youth","creative"
"745...139149","7603","FALSE","Pode Crer: Tech education for marginalized youth","emotional"
"745...139155","7603","FALSE","Pode Crer: Tech education for marginalized youth","foundation"
"745...139157","7603","FALSE","Pode Crer: Tech education for marginalized youth","explicitly"
"745...139159","7603","FALSE","Pode Crer: Tech education for marginalized youth","improved"
"745...139162","7603","FALSE","Pode Crer: Tech education for marginalized youth","typically"
"745...139164","7603","FALSE","Pode Crer: Tech education for marginalized youth","creating"
"745...139174","7603","FALSE","Pode Crer: Tech education for marginalized youth","educational"
"745...139177","7603","FALSE","Pode Crer: Tech education for marginalized youth","creating"
"745...139185","7603","FALSE","Pode Crer: Tech education for marginalized youth","functioning"
"745...139186","7603","FALSE","Pode Crer: Tech education for marginalized youth","institutions"
"745...139194","7603","FALSE","Pode Crer: Tech education for marginalized youth","country"
"745...139195","7603","FALSE","Pode Crer: Tech education for marginalized youth","institutions"
"745...139196","7603","FALSE","Pode Crer: Tech education for marginalized youth","foundation"
"745...139222","7603","FALSE","Pode Crer: Tech education for marginalized youth","implemented"
"745...139223","7603","FALSE","Pode Crer: Tech education for marginalized youth","national"
"745...139229","7603","FALSE","Pode Crer: Tech education for marginalized youth","creation"
